geohash_5,NAVSTAT,freq,rnk
w2ens,15.0,1,1
w2ent,15.0,1,1
w2env,15.0,1,1
w2enw,15.0,3,1
w2enx,15.0,2,1
w2eny,15.0,2,1
w2enz,15.0,1,1
w2epj,15.0,2,1
w2epn,15.0,1,1
w2epp,15.0,2,1
w2epq,15.0,1,1
w2epr,15.0,3,1
w2eps,15.0,1,1
w2ept,15.0,1,1
w2epu,15.0,1,1
w2epv,15.0,1,1
w2epw,15.0,1,1
w2epx,15.0,2,1
w2eq0,15.0,1,1
w2eq1,15.0,1,1
w2eq2,15.0,3,1
w2eq4,15.0,1,1
w2eq6,15.0,1,1
w2eq8,15.0,6,1
w2eq9,15.0,3,1
w2eqb,15.0,3,1
w2eqc,15.0,4,1
w2eqe,15.0,2,1
w2eqf,15.0,1,1
w2eqg,15.0,1,1
w2equ,15.0,1,1
w2er0,15.0,1,1
w2er1,15.0,2,1
w2er3,15.0,3,1
w2er4,15.0,2,1
w2er5,15.0,3,1
w2er6,15.0,7,1
w2er7,15.0,6,1
w2er8,15.0,2,1
w2er9,15.0,2,1
w2erc,15.0,1,1
w2erd,15.0,5,1
w2ere,15.0,3,1
w2erf,15.0,1,1
w2erg,15.0,3,1
w2erj,15.0,1,1
w2erk,15.0,3,1
w2erm,0.0,1,1
w2ers,15.0,2,1
w2eru,15.0,4,1
w2erv,15.0,1,1
w2erw,15.0,2,1
w2ery,15.0,1,1
w2euz,0.0,1,1
w2evr,0.0,1,1
w2evw,0.0,1,1
w2eyr,0.0,1,1
w2ezp,0.0,1,1
w2ezr,0.0,1,1
w2f0c,15.0,1,1
w2f0d,15.0,2,1
w2f11,15.0,1,1
w2f17,15.0,1,1
w2f19,15.0,1,1
w2f1w,0.0,1,1
w2f21,15.0,1,1
w2f23,15.0,1,1
w2f26,0.0,1,1
w2f27,0.0,1,1
w2f2g,15.0,1,1
w2f2n,0.0,1,1
w2f2s,15.0,1,1
w2f2t,0.0,1,1
w2f2v,0.0,1,1
w2f2y,0.0,1,1
w2f33,0.0,1,1
w2f38,0.0,1,1
w2f39,15.0,1,1
w2f3b,0.0,1,1
w2f3j,15.0,1,1
w2f3p,0.0,1,1
w2f3s,15.0,2,1
w2f3u,0.0,2,1
w2f40,15.0,1,1
w2f42,15.0,1,1
w2f48,15.0,2,1
w2f4d,15.0,1,1
w2f4p,15.0,1,1
w2f4r,0.0,1,1
w2f4v,0.0,1,1
w2f4x,0.0,1,1
w2f4y,0.0,1,1
w2f56,15.0,1,1
w2f59,15.0,2,1
w2f5b,15.0,1,1
w2f5u,0.0,1,1
w2f6u,15.0,1,1
w2f77,15.0,1,1
w2f7f,0.0,1,1
w2f7h,15.0,1,1
w2f8b,15.0,1,1
w2f95,15.0,1,1
w2f9g,0.0,1,1
w2f9p,15.0,1,1
w2fc7,15.0,1,1
w2fcx,15.0,1,1
w2ffb,0.0,1,1
w2fj9,0.0,2,1
w2fk5,0.0,2,1
w2fke,0.0,2,1
w2fkf,0.0,1,1
w2fm1,0.0,1,1
w2fm6,0.0,1,1
w2fn0,0.0,3,1
w2fq1,0.0,1,1
w2fq3,0.0,1,1
w2fq4,0.0,2,1
w2fq9,0.0,1,1
w2fqc,0.0,2,1
w2fr1,0.0,2,1
w2frb,0.0,1,1
w2fur,0.0,1,1
w2g0m,15.0,1,1
w2g0n,15.0,2,1
w2g0p,15.0,1,1
w2g0r,15.0,1,1
w2g0w,15.0,2,1
w2g0x,15.0,1,1
w2g1e,15.0,1,1
w2g1v,15.0,1,1
w2g1z,15.0,2,1
w2g20,15.0,1,1
w2g22,15.0,1,1
w2g23,15.0,1,1
w2g24,15.0,1,1
w2g25,15.0,2,1
w2g26,15.0,3,1
w2g27,15.0,1,1
w2g2b,15.0,1,1
w2g2c,15.0,1,1
w2g2d,15.0,2,1
w2g2e,15.0,1,1
w2g2g,15.0,1,1
w2g2h,15.0,3,1
w2g2k,15.0,5,1
w2g2m,15.0,4,1
w2g2n,15.0,1,1
w2g2p,15.0,1,1
w2g2q,15.0,1,1
w2g2s,15.0,1,1
w2g2t,15.0,3,1
w2g2u,15.0,1,1
w2g2v,15.0,1,1
w2g2w,15.0,4,1
w2g2x,15.0,1,1
w2g2y,15.0,8,1
w2g30,15.0,1,1
w2g31,15.0,1,1
w2g32,15.0,2,1
w2g33,0.0,1,1
w2g35,15.0,1,1
w2g37,15.0,1,1
w2g39,15.0,2,1
w2g3d,15.0,2,1
w2g3e,15.0,2,1
w2g3j,15.0,1,1
w2g3k,15.0,1,1
w2g3m,15.0,2,1
w2g3n,15.0,3,1
w2g3p,15.0,3,1
w2g3q,15.0,3,1
w2g3r,15.0,2,1
w2g3s,15.0,2,1
w2g3t,15.0,1,1
w2g3x,15.0,1,1
w2g3z,15.0,1,1
w2g5m,15.0,1,1
w2g64,15.0,1,1
w2g67,15.0,2,1
w2g6e,15.0,1,1
w2g6j,0.0,1,1
w2g6k,15.0,1,1
w2g6m,15.0,2,1
w2g6n,15.0,2,1
w2g6q,15.0,3,1
w2g6r,15.0,1,1
w2g6t,15.0,1,1
w2g6u,15.0,1,1
w2g6w,15.0,1,1
w2g7j,15.0,1,1
w2g7n,15.0,1,1
w2g7p,15.0,1,1
w2g7q,15.0,2,1
w2g7w,15.0,3,1
w2g7x,15.0,1,1
w2g7z,15.0,2,1
w2g82,15.0,2,1
w2g89,0.0,1,1
w2g8b,15.0,2,1
w2g8f,15.0,1,1
w2g90,15.0,3,1
w2g92,15.0,2,1
w2g93,15.0,3,1
w2g94,15.0,3,1
w2g98,15.0,3,1
w2g99,15.0,2,1
w2g9b,15.0,2,1
w2g9c,15.0,5,1
w2g9d,15.0,2,1
w2g9e,15.0,1,1
w2g9f,15.0,2,1
w2g9g,15.0,4,1
w2g9k,0.0,1,1
w2g9s,15.0,1,1
w2g9w,15.0,1,1
w2g9y,15.0,1,1
w2gb3,15.0,1,1
w2gbx,0.0,1,1
w2gd0,15.0,1,1
w2gd1,15.0,3,1
w2gd2,15.0,3,1
w2gd3,15.0,2,1
w2gd4,15.0,1,1
w2gd5,15.0,1,1
w2gd6,15.0,3,1
w2gd7,15.0,3,1
w2gd8,15.0,1,1
w2gdb,15.0,1,1
w2gdd,15.0,2,1
w2gde,15.0,2,1
w2gdg,15.0,6,1
w2gdh,15.0,3,1
w2gdj,15.0,1,1
w2gdk,15.0,1,1
w2gdr,0.0,1,1
w2gds,15.0,3,1
w2gdt,15.0,3,1
w2gdu,15.0,3,1
w2gdv,15.0,3,1
w2gdw,15.0,1,1
w2gdx,15.0,1,1
w2gdy,15.0,2,1
w2gdz,15.0,2,1
w2ge0,15.0,2,1
w2ge1,15.0,1,1
w2ge2,15.0,1,1
w2ge3,15.0,1,1
w2ge4,15.0,1,1
w2ge6,15.0,1,1
w2ge8,15.0,2,1
w2geb,15.0,2,1
w2gec,15.0,2,1
w2ged,15.0,1,1
w2gee,15.0,1,1
w2gef,15.0,1,1
w2geg,15.0,3,1
w2geh,15.0,6,1
w2gej,15.0,3,1
w2gek,15.0,1,1
w2gem,15.0,2,1
w2gen,15.0,1,1
w2gep,15.0,1,1
w2get,15.0,1,1
w2gew,15.0,2,1
w2gey,15.0,4,1
w2gez,15.0,2,1
w2gf9,15.0,1,1
w2gfb,15.0,1,1
w2gg0,15.0,1,1
w2gg1,15.0,1,1
w2gg2,15.0,2,1
w2gg8,15.0,2,1
w2gg9,15.0,4,1
w2ggb,15.0,2,1
w2ggc,15.0,2,1
w2ggf,15.0,3,1
w2ggk,15.0,1,1
w2ggu,15.0,1,1
w2ggv,15.0,1,1
w2ghw,15.0,1,1
w2gjz,0.0,1,1
w2gkp,15.0,1,1
w2gmp,15.0,1,1
w2gqk,15.0,1,1
w2gs0,15.0,2,1
w2gs1,15.0,1,1
w2gs4,15.0,1,1
w2gs6,15.0,1,1
w2gs9,15.0,1,1
w2gsc,15.0,1,1
w2gsh,15.0,1,1
w2gsn,15.0,1,1
w2gsp,15.0,2,1
w2gsq,15.0,1,1
w2gsr,15.0,3,1
w2gst,15.0,2,1
w2gsu,15.0,2,1
w2gsx,15.0,1,1
w2gsy,15.0,1,1
w2gsz,15.0,2,1
w2gt1,15.0,2,1
w2gt4,15.0,1,1
w2gt5,15.0,1,1
w2gt6,15.0,1,1
w2gt7,15.0,2,1
w2gtd,15.0,1,1
w2gte,15.0,2,1
w2gtg,15.0,2,1
w2gtm,15.0,3,1
w2gts,15.0,2,1
w2gtv,15.0,1,1
w2gtx,15.0,1,1
w2gty,15.0,1,1
w2gtz,15.0,1,1
w2gu0,15.0,1,1
w2gu1,15.0,1,1
w2gu2,15.0,1,1
w2gu4,15.0,2,1
w2gu5,15.0,2,1
w2gu6,15.0,2,1
w2gu7,15.0,1,1
w2gu8,15.0,6,1
w2guc,15.0,3,1
w2gue,15.0,1,1
w2guf,15.0,1,1
w2guk,15.0,1,1
w2gup,15.0,2,1
w2guq,0.0,1,1
w2gus,15.0,2,1
w2gut,15.0,2,1
w2guu,15.0,1,1
w2guv,15.0,3,1
w2guy,15.0,2,1
w2gv0,15.0,1,1
w2gv1,15.0,1,1
w2gv3,15.0,1,1
w2gv4,15.0,2,1
w2gv6,15.0,3,1
w2gv7,15.0,1,1
w2gvc,15.0,1,1
w2gvd,15.0,1,1
w2gve,15.0,4,1
w2gvf,15.0,1,1
w2gvg,15.0,1,1
w2gvh,15.0,1,1
w2gvj,15.0,1,1
w2gvk,15.0,1,1
w2gvm,15.0,1,1
w2gvr,15.0,2,1
w2gvu,15.0,1,1
w2gvv,15.0,1,1
w2gvy,15.0,1,1
w2gvz,15.0,1,1
w2gw5,15.0,1,1
w2gwd,15.0,1,1
w2gwg,15.0,1,1
w2gwj,15.0,1,1
w2gwm,15.0,1,1
w2gwn,15.0,1,1
w2gwp,15.0,1,1
w2gws,15.0,1,1
w2gwt,15.0,1,1
w2gww,15.0,3,1
w2gwx,15.0,1,1
w2gwy,15.0,1,1
w2gwz,15.0,1,1
w2gx5,15.0,1,1
w2gxk,15.0,1,1
w2gxp,15.0,2,1
w2gxr,15.0,1,1
w2gy2,15.0,2,1
w2gy6,15.0,1,1
w2gyb,15.0,2,1
w2gye,15.0,1,1
w2gyh,15.0,3,1
w2gyj,15.0,1,1
w2gyk,15.0,1,1
w2gyn,15.0,1,1
w2gyp,15.0,2,1
w2gyr,15.0,1,1
w2gys,15.0,1,1
w2gyt,15.0,3,1
w2gyu,15.0,1,1
w2gyv,15.0,2,1
w2gyx,15.0,2,1
w2gyy,15.0,3,1
w2gyz,15.0,2,1
w2gz2,15.0,3,1
w2gz3,15.0,1,1
w2gz8,15.0,3,1
w2gzc,15.0,1,1
w2gzd,15.0,1,1
w2gzj,15.0,1,1
w2gzp,15.0,3,1
w2gzr,15.0,1,1
w2gzw,15.0,1,1
w2gzx,15.0,1,1
w2gzy,15.0,1,1
w2gzz,15.0,1,1
w2k0b,15.0,1,1
w2k1g,15.0,1,1
w2k1s,15.0,1,1
w2k47,0.0,1,1
w2k68,15.0,1,1
w2k6z,15.0,1,1
w2k76,0.0,1,1
w2ke4,15.0,1,1
w2kj8,15.0,1,1
w2kjb,15.0,1,1
w2kkx,15.0,1,1
w2kn4,0.0,1,1
w2kn7,0.0,1,1
w2knm,15.0,1,1
w2knn,15.0,1,1
w2knq,15.0,1,1
w2kq2,15.0,1,1
w2kqc,15.0,1,1
w2kqf,15.0,1,1
w2kqs,15.0,1,1
w2kr5,0.0,1,1
w2krh,15.0,1,1
w2ktf,15.0,1,1
w2kwk,15.0,1,1
w2uh2,0.0,1,1
w2uh9,15.0,1,1
w2uhc,15.0,1,1
w2uj0,15.0,1,1
w2uj2,15.0,1,1
w2uj8,15.0,3,1
w2uj9,15.0,1,1
w2ujb,15.0,1,1
w2ujc,15.0,2,1
w2ujf,15.0,1,1
w2ujh,15.0,2,1
w2ujs,15.0,2,1
w2ujt,15.0,2,1
w2uju,15.0,1,1
w2ujx,15.0,1,1
w2un0,15.0,1,1
w2un4,15.0,2,1
w2un7,15.0,1,1
w2unb,15.0,1,1
w2unc,15.0,3,1
w2une,15.0,1,1
w2ung,15.0,1,1
w2unk,0.0,1,1
w2unq,15.0,1,1
w2uns,15.0,3,1
w2unt,15.0,1,1
w2unv,15.0,3,1
w2uny,15.0,1,1
w2up1,15.0,1,1
w2up2,15.0,1,1
w2up3,15.0,1,1
w2up5,15.0,1,1
w2up6,0.0,1,1
w2up8,15.0,3,1
w2up9,15.0,1,1
w2upb,15.0,1,1
w2upe,15.0,2,1
w2upg,15.0,1,1
w2upj,15.0,2,1
w2upn,15.0,1,1
w2upr,15.0,2,1
w2upu,15.0,1,1
w2upx,15.0,2,1
w2upy,15.0,1,1
w2uq1,15.0,2,1
w2uq6,15.0,1,1
w2uq7,15.0,1,1
w2uq9,15.0,1,1
w2uqe,15.0,1,1
w2ur1,15.0,1,1
w2ur2,15.0,1,1
w2ur9,15.0,2,1
w2urb,15.0,2,1
w2urc,15.0,3,1
w2urf,15.0,1,1
w2urg,15.0,1,1
w2urk,15.0,1,1
w30uq,15.0,1,1
w30uz,15.0,1,1
w30v9,8.0,1,1
w30vn,15.0,1,1
w30wt,15.0,1,1
w30y3,15.0,1,1
w30yb,15.0,1,1
w30z3,15.0,1,1
w30z4,15.0,1,1
w312k,15.0,2,1
w312u,0.0,1,1
w312y,15.0,1,1
w3135,15.0,1,1
w3139,15.0,1,1
w313f,15.0,2,1
w313j,0.0,1,1
w314q,15.0,1,1
w314y,15.0,1,1
w3155,15.0,1,1
w3159,15.0,1,1
w315m,15.0,1,1
w3161,15.0,1,1
w3182,15.0,1,1
w3198,0.0,1,1
w31b4,15.0,2,1
w31b9,15.0,1,1
w31bs,0.0,1,1
w31c1,15.0,1,1
w31c5,0.0,1,1
w31c9,15.0,1,1
w31ce,0.0,1,1
w31cj,0.0,1,1
w31ct,0.0,1,1
w31dm,0.0,1,1
w31ep,15.0,1,1
w31ex,15.0,1,1
w31f0,15.0,2,1
w31f2,15.0,2,1
w31f4,0.0,1,1
w31f6,0.0,1,1
w31fb,15.0,1,1
w31fc,0.0,1,1
w31g2,0.0,1,1
w31g6,0.0,1,1
w31g8,0.0,1,1
w31gb,0.0,1,1
w31gw,0.0,1,1
w31h4,15.0,1,1
w31sp,15.0,1,1
w31sw,15.0,1,1
w31tq,0.0,1,1
w31tv,0.0,1,1
w31ty,0.0,1,1
w31uw,15.0,1,1
w31vr,0.0,1,1
w31vv,0.0,1,1
w31vw,15.0,2,1
w31wn,15.0,1,1
w31xj,15.0,1,1
w31xm,15.0,2,1
w31ye,15.0,1,1
w31ym,0.0,1,1
w31ys,0.0,1,1
w31z5,15.0,1,1
w31z7,0.0,1,1
w31zc,15.0,1,1
w31zd,0.0,1,1
w31zf,0.0,2,1
w323g,15.0,1,1
w323p,15.0,1,1
w323q,15.0,1,1
w323u,15.0,1,1
w324y,15.0,1,1
w3267,0.0,1,1
w326d,15.0,1,1
w3286,15.0,1,1
w32k4,8.0,1,1
w336z,0.0,2,1
w337v,0.0,1,1
w3387,15.0,2,1
w338f,0.0,1,1
w338g,15.0,1,1
w338s,15.0,1,1
w3395,15.0,1,1
w339g,15.0,1,1
w339r,0.0,1,1
w339w,0.0,2,1
w339x,15.0,1,1
w339y,0.0,1,1
w33b1,15.0,1,1
w33b8,0.0,2,1
w33b9,0.0,1,1
w33c0,0.0,1,1
w33d2,0.0,2,1
w33d6,15.0,2,1
w33dc,15.0,1,1
w33dd,15.0,2,1
w33dn,15.0,2,1
w33du,15.0,2,1
w33e3,15.0,1,1
w33e5,15.0,1,1
w33e7,0.0,1,1
w33e9,15.0,1,1
w33ed,15.0,1,1
w33ef,15.0,2,1
w33eg,15.0,1,1
w33kz,15.0,1,1
w33mq,15.0,1,1
w33mr,15.0,3,1
w33mv,15.0,2,1
w33mx,15.0,1,1
w33my,0.0,3,1
w33q9,0.0,1,1
w33qu,15.0,1,1
w33qv,15.0,1,1
w33r5,15.0,1,1
w33r7,0.0,1,1
w33rd,0.0,1,1
w33re,15.0,1,1
w33rf,15.0,1,1
w33rh,15.0,1,1
w33rk,15.0,2,1
w33s0,15.0,1,1
w33s4,15.0,1,1
w33s9,0.0,1,1
w33t0,15.0,1,1
w33t2,15.0,1,1
w33yw,0.0,1,1
w33yy,0.0,1,1
w33zh,0.0,1,1
w33zv,15.0,2,1
w33zz,0.0,1,1
w340x,0.0,1,1
w341p,0.0,1,1
w341q,15.0,1,1
w341r,0.0,1,1
w342b,0.0,1,1
w344g,0.0,1,1
w344j,15.0,1,1
w344m,15.0,1,1
w3455,0.0,1,1
w3457,15.0,2,1
w345d,15.0,1,1
w345f,15.0,1,1
w34h1,15.0,2,1
w34h2,0.0,1,1
w34h8,0.0,1,1
w34hb,15.0,1,1
w34hf,0.0,1,1
w34mc,0.0,1,1
w34nw,15.0,1,1
w34qe,15.0,1,1
w34qx,15.0,1,1
w34wq,15.0,1,1
w34xd,0.0,1,1
w34ye,15.0,1,1
w352y,0.0,1,1
w3585,15.0,1,1
w358t,15.0,1,1
w358u,15.0,1,1
w358z,0.0,1,1
w3597,15.0,1,1
w359t,15.0,1,1
w359y,15.0,1,1
w35b0,15.0,1,1
w35b1,15.0,2,1
w35b5,15.0,2,1
w35b6,15.0,1,1
w35b8,15.0,1,1
w35bb,15.0,1,1
w35bc,15.0,2,1
w35bd,15.0,2,1
w35be,15.0,1,1
w35bg,15.0,1,1
w35bj,15.0,1,1
w35br,15.0,1,1
w35bu,15.0,2,1
w35bx,15.0,1,1
w35c4,15.0,1,1
w35c5,15.0,2,1
w35ce,15.0,1,1
w35ch,15.0,2,1
w35cj,15.0,1,1
w35ck,15.0,1,1
w35cm,15.0,1,1
w35ct,15.0,1,1
w35cv,15.0,2,1
w35cy,15.0,2,1
w35cz,15.0,1,1
w35dh,15.0,1,1
w35dw,15.0,1,1
w35eq,15.0,1,1
w35er,15.0,1,1
w35es,15.0,1,1
w35et,0.0,1,1
w35ey,15.0,1,1
w35f0,0.0,1,1
w35f3,15.0,1,1
w35f4,15.0,2,1
w35f7,15.0,2,1
w35fh,15.0,1,1
w35fk,15.0,4,1
w35fm,15.0,4,1
w35fn,15.0,2,1
w35fw,15.0,1,1
w35g1,15.0,1,1
w35g5,15.0,1,1
w35g7,15.0,2,1
w35gf,15.0,1,1
w35gk,15.0,1,1
w35gm,15.0,2,1
w35gq,15.0,2,1
w35ne,15.0,1,1
w35ng,15.0,1,1
w35nt,15.0,1,1
w35t3,15.0,1,1
w35tj,15.0,1,1
w35tp,15.0,1,1
w35u2,15.0,1,1
w35ue,15.0,1,1
w35ug,15.0,1,1
w35un,15.0,1,1
w35v3,15.0,1,1
w35vk,15.0,1,1
w35wy,15.0,1,1
w35xy,15.0,1,1
w35y5,15.0,1,1
w35y8,15.0,1,1
w35yd,15.0,1,1
w35yz,15.0,1,1
w35z9,15.0,1,1
w35zf,15.0,1,1
w35zq,0.0,1,1
w35zx,15.0,1,1
w368r,0.0,1,1
w36j9,15.0,1,1
w36jd,0.0,1,1
w36jt,0.0,1,1
w36md,0.0,1,1
w36mt,0.0,1,1
w36nc,15.0,1,1
w36ne,15.0,1,1
w36nk,0.0,1,1
w36nt,15.0,1,1
w36nw,0.0,1,1
w36nz,15.0,1,1
w36pn,0.0,1,1
w36px,0.0,1,1
w36q5,0.0,1,1
w36qc,0.0,1,1
w36qf,15.0,1,1
w36qj,15.0,1,1
w36qn,0.0,1,1
w36qw,0.0,1,1
w36qz,15.0,1,1
w36re,15.0,1,1
w36rg,0.0,2,1
w36rp,0.0,1,1
w36ru,0.0,3,1
w36rv,0.0,3,1
w36rw,0.0,3,1
w36rx,15.0,2,1
w36ry,0.0,3,1
w36tb,0.0,1,1
w36tc,0.0,1,1
w36tf,0.0,2,1
w36tt,0.0,1,1
w36tu,0.0,1,1
w36ty,0.0,1,1
w36vc,15.0,1,1
w36vg,15.0,1,1
w36vv,0.0,1,1
w36vx,0.0,1,1
w36vz,0.0,1,1
w36wb,15.0,1,1
w36wd,15.0,1,1
w36wf,0.0,1,1
w36wh,15.0,1,1
w36wn,0.0,1,1
w36wu,0.0,1,1
w36wy,15.0,2,1
w36x2,0.0,1,1
w36x3,0.0,4,1
w36x6,0.0,5,1
w36x7,0.0,8,1
w36x8,15.0,2,1
w36x9,0.0,1,1
w36xd,0.0,1,1
w36xj,0.0,1,1
w36xk,0.0,2,1
w36xm,0.0,3,1
w36xq,0.0,2,1
w36xr,0.0,2,1
w36xs,0.0,1,1
w36xt,0.0,2,1
w36xw,0.0,1,1
w36xx,0.0,1,1
w36y4,0.0,1,1
w36y5,0.0,1,1
w36y8,15.0,1,1
w36yc,0.0,1,1
w36yf,0.0,1,1
w36yj,0.0,1,1
w36yn,15.0,1,1
w36ys,15.0,1,1
w36yv,15.0,1,1
w36yy,15.0,1,1
w36z0,15.0,1,1
w36z2,15.0,1,1
w36z6,0.0,2,1
w36z8,0.0,1,1
w36z9,0.0,4,1
w36zb,0.0,1,1
w36zc,15.0,2,1
w36zd,0.0,1,1
w36ze,0.0,2,1
w36zf,0.0,1,1
w36zg,0.0,1,1
w36zh,0.0,1,1
w36zk,0.0,1,1
w36zp,0.0,1,1
w36zs,0.0,2,1
w36zt,0.0,4,1
w36zu,15.0,2,1
w36zv,0.0,3,1
w36zw,15.0,1,1
w36zy,0.0,6,1
w3741,0.0,1,1
w3773,15.0,1,1
w379r,15.0,1,1
w37b7,15.0,1,1
w37bd,15.0,1,1
w37bx,15.0,10,1
w37c6,15.0,1,1
w37ep,15.0,1,1
w37ez,0.0,1,1
w37f1,0.0,1,1
w37f6,15.0,1,1
w37fj,15.0,1,1
w37fv,15.0,1,1
w37g7,15.0,1,1
w37gr,15.0,1,1
w37jg,0.0,1,1
w37jt,0.0,1,1
w37ju,0.0,1,1
w37kh,15.0,1,1
w37md,0.0,1,1
w37n0,15.0,1,1
w37n5,0.0,1,1
w37nb,0.0,1,1
w37nc,15.0,1,1
w37nd,15.0,1,1
w37nn,0.0,2,1
w37nu,15.0,1,1
w37nw,15.0,1,1
w37nx,15.0,1,1
w37p0,0.0,1,1
w37pf,0.0,1,1
w37q0,15.0,1,1
w37qf,15.0,1,1
w37qh,15.0,1,1
w37qm,0.0,1,1
w37qy,15.0,2,1
w37rp,15.0,1,1
w37rq,0.0,1,1
w37sc,15.0,1,1
w37tc,0.0,2,1
w37tm,15.0,1,1
w37tz,15.0,1,1
w37un,15.0,1,1
w37uq,0.0,1,1
w37vp,15.0,1,1
w37w3,15.0,1,1
w37w6,0.0,2,1
w37wb,0.0,1,1
w37wk,15.0,1,1
w37wp,0.0,1,1
w37wy,15.0,2,1
w37x7,15.0,1,1
w37y3,15.0,1,1
w37y6,15.0,1,1
w37y7,0.0,1,1
w37y8,15.0,1,1
w37ye,15.0,1,1
w37yg,15.0,1,1
w37yk,15.0,1,1
w37yz,15.0,1,1
w37z9,15.0,1,1
w37zq,15.0,1,1
w37zs,15.0,1,1
w37zv,15.0,1,1
w38vr,0.0,1,1
w38vx,15.0,2,1
w38vz,15.0,1,1
w38yd,0.0,1,1
w38yf,0.0,1,1
w38yp,15.0,2,1
w38yq,0.0,1,1
w38yr,15.0,1,1
w38yv,0.0,1,1
w38yw,15.0,2,1
w38yy,15.0,2,1
w38ze,15.0,2,1
w38zg,0.0,1,1
w38zk,0.0,1,1
w38zm,0.0,1,1
w38zq,0.0,1,1
w38zs,0.0,1,1
w38zz,15.0,1,1
w390y,15.0,1,1
w3911,15.0,1,1
w391k,8.0,1,1
w391r,15.0,1,1
w3924,15.0,2,1
w3929,0.0,1,1
w392b,15.0,1,1
w392c,15.0,3,1
w392f,15.0,1,1
w392s,15.0,1,1
w392x,15.0,1,1
w3930,15.0,1,1
w3932,15.0,1,1
w394p,15.0,2,1
w394q,15.0,4,1
w394t,15.0,1,1
w394v,15.0,1,1
w3957,0.0,1,1
w395e,15.0,2,1
w395k,0.0,1,1
w395m,15.0,1,1
w395u,0.0,1,1
w396z,0.0,1,1
w397k,15.0,1,1
w397t,15.0,1,1
w397z,15.0,1,1
w398x,0.0,1,1
w399f,0.0,1,1
w399q,0.0,1,1
w399s,0.0,1,1
w399z,15.0,1,1
w39b0,0.0,1,1
w39b9,0.0,1,1
w39bd,15.0,1,1
w39c2,0.0,1,1
w39cs,0.0,1,1
w39cu,0.0,1,1
w39cw,15.0,1,1
w39cx,15.0,1,1
w39cz,0.0,1,1
w39d5,15.0,1,1
w39d6,0.0,1,1
w39d8,0.0,1,1
w39dn,15.0,1,1
w39dz,15.0,1,1
w39e5,15.0,1,1
w39e6,15.0,1,1
w39ec,0.0,1,1
w39ee,15.0,1,1
w39ef,15.0,1,1
w39eg,15.0,2,1
w39en,15.0,1,1
w39ep,0.0,1,1
w39eq,0.0,1,1
w39er,0.0,1,1
w39et,0.0,3,1
w39ev,0.0,2,1
w39ew,0.0,2,1
w39ex,0.0,1,1
w39f3,15.0,1,1
w39f4,15.0,1,1
w39f5,15.0,1,1
w39f6,0.0,1,1
w39f8,15.0,2,1
w39f9,0.0,1,1
w39fd,0.0,1,1
w39fe,0.0,2,1
w39ff,0.0,2,1
w39fg,0.0,2,1
w39fk,0.0,1,1
w39fp,0.0,2,1
w39fq,0.0,5,1
w39fs,0.0,3,1
w39ft,0.0,1,1
w39fu,0.0,1,1
w39g1,0.0,5,1
w39g2,0.0,2,1
w39g4,0.0,1,1
w39h3,0.0,1,1
w39h4,15.0,2,1
w39h5,15.0,1,1
w39h6,15.0,2,1
w39h7,0.0,1,1
w39h9,15.0,1,1
w39hc,0.0,1,1
w39hf,15.0,2,1
w39j2,0.0,1,1
w39j3,15.0,1,1
w39jn,0.0,1,1
w39jr,15.0,1,1
w39jv,15.0,1,1
w39jy,0.0,2,1
w39k5,0.0,1,1
w39k8,15.0,1,1
w39kp,15.0,1,1
w39kr,0.0,1,1
w39ky,15.0,1,1
w39kz,15.0,4,1
w39m0,0.0,1,1
w39m5,15.0,1,1
w39md,15.0,1,1
w39me,0.0,1,1
w39mf,0.0,1,1
w39mj,15.0,1,1
w39mk,15.0,1,1
w39mm,0.0,2,1
w39mn,0.0,1,1
w39mp,0.0,2,1
w39mq,0.0,1,1
w39mr,0.0,1,1
w39ms,0.0,2,1
w39mt,0.0,1,1
w39mu,15.0,2,1
w39ng,0.0,1,1
w39nw,15.0,1,1
w39nz,0.0,1,1
w39p2,15.0,1,1
w39p4,15.0,2,1
w39p8,0.0,1,1
w39pb,0.0,1,1
w39pc,0.0,2,1
w39ph,0.0,1,1
w39pp,15.0,3,1
w39pq,15.0,3,1
w39pr,0.0,1,1
w39pt,15.0,1,1
w39pu,15.0,2,1
w39pv,0.0,3,1
w39pw,0.0,1,1
w39q0,0.0,1,1
w39q1,0.0,1,1
w39q2,0.0,1,1
w39q3,0.0,2,1
w39q4,0.0,1,1
w39q5,0.0,3,1
w39q6,0.0,4,1
w39q9,15.0,5,1
w39qb,15.0,3,1
w39r0,15.0,1,1
w39s0,0.0,1,1
w39s2,0.0,2,1
w39s3,15.0,2,1
w39s4,15.0,1,1
w39s5,0.0,2,1
w39s6,15.0,1,1
w39s8,0.0,4,1
w39s9,0.0,2,1
w39sb,0.0,1,1
w39sh,15.0,1,1
w39ux,0.0,3,1
w39uy,0.0,2,1
w39vj,15.0,1,1
w39vm,0.0,1,1
w39vs,0.0,1,1
w39vt,0.0,1,1
w39vu,0.0,1,1
w39ye,0.0,1,1
w39yf,0.0,1,1
w39yh,0.0,1,1
w39z3,0.0,1,1
w39z4,0.0,1,1
w39z5,0.0,1,1
w39z9,0.0,2,1
w39zc,0.0,1,1
w3b1c,15.0,1,1
w3b9p,15.0,1,1
w3b9q,15.0,1,1
w3b9x,0.0,2,1
w3bb1,0.0,1,1
w3bb5,15.0,2,1
